"OTUs";"taxa";"Aldex.kw.0.05";"Aldex.kw.0.01";"Aldex.kw.0.001";"Log_ratio.max";"glmnet_sign.CAU";"glmnet_sign.CYM";"simper.props";"CAU_T0_1";"CAU_T0_2";"CAU_T0_3";"CAU_T1_1";"CAU_T1_2";"CAU_T1_3";"CAU_T2C_1";"CAU_T2C_2";"CAU_T2C_3";"CAU_T2HW_1";"CAU_T2HW_2";"CAU_T2HW_3";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3";"CYM_T2C_1";"CYM_T2C_2";"CYM_T2C_3";"CYM_T2HW_1";"CYM_T2HW_2";"CYM_T2HW_3"
"OTU43";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__uncultured.f__uncultured.g__uncultured.s__uncultured_Thioalkalivibrio";1;1;1;0;0;0;0;0,00117096018735363;0,00148358096587764;0,00110274545592821;0,00194546324350183;0,00183054393305439;0,00119177335875783;0,0028146887477908;0,00217397868293125;0,00143029208069858;0,00103807333588859;0,00105200567168275;0,00205067534260081;0,000963863867372332;0,000904766828663013;0,00116851386282355;0,001195687279674;0,000570557597789497;0,000933457794372583;0,000921375921375921;0,00125629434358621;0,00116344916344916;0,000816724707056728;0,000877749576988156;0,00131224839305176
"OTU44";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__SEEP.SRB1.__";1;1;1;0;0;1;1;0,00714902009121164;0,00518146188082638;0,00817552665601947;0,00755860309360549;0,00601464435146444;0,00844456551348406;0,00595666688485959;0,0092394094024578;0,00880758807588076;0,00785741663472595;0,00628916434158167;0,00749285221334911;0,00126178542637833;0,00134422500258505;0,00104458057434227;0,00227455453777066;0,000994400384718837;0,00246093418516408;0,00119559494559495;0,00150343421445562;0,00172972972972973;0,00266569869664349;0,00268612521150592;0,00278018727341474
"OTU45";"d__Bacteria.p__Desulfobacterota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfocapsaceae.__.__";1;1;1;1;0;1;1;0,00791938863552323;0,0195079825513164;0,00665449844094608;0,0122787434221017;0,0164422071129707;0,00939798420049033;0,0115860443804412;0,0173314411667019;0,00952273411623005;0,0162578254759167;0,0158944335178155;0,0131322094055013;0,00203287652027619;0,00274015096680798;0,00223079919266315;0,00201342743071542;0,00301580444545877;0,00317618106656645;0,002753159003159;0,00165789663374901;0,00234749034749035;0,00167882300894994;0,00189297800338409;0,00202397633504593
"OTU46";"d__Bacteria.p__Bacteroidota.c__Ignavibacteria.o__Ignavibacteriales.f__Ignavibacteriaceae.g__Ignavibacterium.__";1;1;1;1;0;1;0;0,000493035868359423;0,00044285998981422;0,000608411286029356;0,00105246372189443;0,000457635983263598;0,000510760010896214;0,000589120900700399;0,000634077115854947;0,000715146040349292;0,00116583620799796;0,00128070255683118;0,000887311446317658;0,0000350495951771757;0,0000775514424568297;0,000177047554973266;0,000103076489627069;0,000130413165209028;0,000157596770478488;0,0000987188487188487;0,0000926774515760316;0,000133848133848134;0,000147464183218576;0,0000634517766497462;0,000177931985498543
"OTU47";"d__Archaea.p__Nanoarchaeota.c__Nanoarchaeia.o__Woesearchaeales.f__SCGC_AAA011.D5.g__SCGC_AAA011.D5.s__uncultured_euryarchaeote";1;1;1;0;0;0;1;0,00255762356711451;0,00115143597351697;0,00228154232261008;0,00328496252591293;0,00173247907949791;0,00623127213293381;0,0010145971067618;0,00166067816057248;0,00474254742547425;0,00217196882585921;0,00651786122673009;0,00122251799270433;0,000560793522834811;0,000413607693103092;0,000478028398427818;0,000446664788383967;0,000391239495627084;0,00151535356229315;0,000702000702000702;0,000710527128749575;0,000586872586872587;0,000896128498020577;0,00131133671742809;0,00053379595649563
"OTU48";"d__Bacteria.p__Patescibacteria.c__Parcubacteria.__.__.__.__";1;1;1;0;0;0;1;0,00123258967089856;0,000553574987267775;0,00110274545592821;0,000510285440918514;0,000555700836820084;0,00555025878507219;0,0003927472671336;0,000513300522358767;0,00899578440228847;0,00196435415868149;0,000388784704752321;0,000552104899930987;0,000613367915600575;0,000491159135559921;0,000300980843454552;0,000364203596682311;0,000391239495627084;0,000339439197953667;0,000416812916812917;0,000339817322445449;0,000319176319176319;0,000294928366437152;0,000253807106598985;0,000189052734592202
"OTU49";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Sedimenticolaceae.g__Candidatus_Thiodiazotropha.s__Candidatus_Thiodiazotropha";1;1;0;0;0;1;0;0,00274251201774929;0,00294501893226456;0,00281390219788577;0,00216871312390368;0,00297463389121339;0,00245164805230183;0,002781959808863;0,00256650261179383;0,00240891297801867;0,00153315446531238;0,00352193203128573;0,0028591146603569;0,00369773229119204;0,00325716058318685;0,00343472256648136;0,00359393360499715;0,00378198179106181;0,00243668852816739;0,00281897156897157;0,00406751037472583;0,00367567567567568;0,00272241569018909;0,00255922165820643;0,00324725873534841
"OTU50";"d__Bacteria.p__Sva0485.c__Sva0485.o__Sva0485.f__Sva0485.g__Sva0485.__";1;1;1;0;0;0;1;0,00360532478737828;0,00385288191138372;0,00323218495703095;0,00529421144952958;0,00434754184100418;0,00531190411332062;0,0035019964652746;0,00458951055285486;0,00474254742547425;0,00432796729270474;0,00395645611306774;0,00475204574583457;0,0010164382601381;0,000749663943749354;0,00143408519528345;0,00114758491784804;0,000717272408649653;0,00215786347270545;0,00112978237978238;0,0015343266983143;0,00141055341055341;0,00214390235602391;0,00214678510998308;0,00183492360045373
"OTU51";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidetes_BD2.2.g__Bacteroidetes_BD2.2.s__uncultured_Bacteroidetes.Chlorobi";1;1;0;0;0;0;0;0,00126340441267102;0,00214787095059897;0,00129287398281238;0,00102057088183703;0,00189592050209205;0,00136202669572324;0,001472802251751;0,00123796008333585;0,00131737428485396;0,00103807333588859;0,00185244476970224;0,00139998028196786;0,000858715081840805;0,00152517836831765;0,00143408519528345;0,00129189200332593;0,000603160889091754;0,00220635478669883;0,00103106353106353;0,00129748432206444;0,00128700128700129;0,0012818040541307;0,00180837563451777;0,00151242187673762
"OTU52";"d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__Actinomarinales.f__uncultured.g__uncultured.__";0;0;0;0;0;0;1;0,00893627511401454;0,00626646885587122;0,00790934671838163;0,0040184978472333;0,00444560669456067;0,00667393080904386;0,00684034823591019;0,00347232706301519;0,00353809093646492;0,00811294237894468;0,00665507935781915;0,00707877353840087;0,019557674108864;0,0221280115810154;0,0238306008994016;0,0253087140864331;0,0160652717891871;0,0214816520990678;0,0144458581958582;0,017165923530805;0,0242471042471042;0,0216318613382942;0,0276861252115059;0,0264673828429083
"OTU53";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__uncultured.f__uncultured.g__uncultured.__";1;1;0;0;0;0;0;0,00157155183039566;0,00130643696995195;0,00171115674195756;0,00261521288470738;0,00281119246861925;0,00180468537183329;0,003600183282058;0,00208339623780911;0,00176904546823246;0,00169285805544909;0,00169235695009834;0,00252390811397023;0,00268129403105394;0,00354151587219522;0,00281505612407493;0,00268686049627894;0,00224962709985573;0,00240032004267236;0,00252281502281502;0,00321281832130243;0,00261518661518662;0,00198509477409621;0,00266497461928934;0,00262449678610351
"OTU54";"d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.__";0;0;0;0;1;0;1;0,00104770122026377;0,000996434977081995;0,00102669404517454;0,00204114176367406;0,00101333682008368;0,00074911468264778;0,000850952412122799;0,000754853709351128;0,00109153869316471;0,000606873642519484;0,000457393770296849;0,000985901607019619;0,00215555010339631;0,00299865577499742;0,00331078927800007;0,00193096623901376;0,00334183735848134;0,0024124428711707;0,00238022113022113;0,00190503650461843;0,0025019305019305;0,00216658915344215;0,00208333333333333;0,00237984030604301
"OTU55";"d__Bacteria.p__Calditrichota.c__Calditrichia.o__Calditrichales.f__Calditrichaceae.g__Caldithrix.s__uncultured_bacterium";1;1;1;0;0;1;0;0,00206458769875508;0,00294501893226456;0,00190128526884174;0,00258332004464998;0,00225549163179916;0,00272405339144647;0,0024873993585128;0,00289863824390833;0,00199488105992171;0,00215599846684553;0,00400219549009742;0,0036281179138322;0,000771091093897866;0,00118912211767139;0,00145178995078078;0,00152553204648063;0,00105960696732335;0,0019032840742402;0,00141497016497016;0,00160640916065121;0,00132818532818533;0,00158807581927697;0,00170262267343486;0,0014901803785503
"OTU56";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Arenicellales.f__Arenicellaceae.g__uncultured.__";1;1;0;0;0;1;0;0,00363613952915075;0,00323287792564381;0,00380257053768347;0,00430553340774996;0,00451098326359833;0,00279215472623263;0,00526935916737579;0,00326096802439687;0,00338753387533875;0,00284272390443337;0,00338471390019668;0,00378586217095534;0,00438119939714696;0,00439458173922035;0,00401897949789313;0,00419864901080929;0,00415691964103776;0,00294584732509789;0,00318094068094068;0,00381007300923685;0,00407722007722008;0,002620325101807;0,00291878172588832;0,00278018727341474
"OTU57";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Eudoraea.__";0;0;0;0;0;0;1;0,00160236657216813;0,00112929297402626;0,00121682257205871;0,00143517780258332;0,000719142259414226;0,0016003813674748;0,0012436996792564;0,000905824451221353;0,000602228244504667;0,000782547591669861;0,00123496317980149;0,00216898353544316;0,00287406680452841;0,00292110433254059;0,00283276087957225;0,00373136892449991;0,00204585652921662;0,00463092048636788;0,00270928395928396;0,00360412311684567;0,00365508365508366;0,0081218734757308;0,00268612521150592;0,00217966682235715
"OTU58";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Fulvivirga.s__uncultured_Bacteroidetes";1;1;0;0;0;0;0;0,000369776901269567;0,000420716990323509;0,000494334169898852;0,00114814224206666;0,000751830543933054;0,000340506673930809;0,0021928389081626;0,000603882967480902;0,000677506775067751;0,000814488309697202;0,000640351278415588;0,00116336389628315;0,000543268725246223;0,000749663943749354;0,000761304486385043;0,000597843639837002;0,000529803483661676;0,000581895767920571;0,000493594243594244;0,00065903965565178;0,000669240669240669;0,000340301961273637;0,000454737732656514;0,00063388269833856
"OTU59";"d__Bacteria.p__Latescibacterota.c__Latescibacterota.o__Latescibacterota.f__Latescibacterota.g__Latescibacterota.s__bacterium_enrichment";1;1;1;0;0;0;0;0,000708739060766671;0,00101857797657271;0,000456308464522017;0,000733535321320364;0,000784518828451883;0,000851266684827023;0,000818223473194999;0,00102660104471753;0,000865703101475459;0,00107001405391593;0,000983396606138224;0,000729567189194518;0,000297921559005993;0,0000775514424568297;0,000300980843454552;0,000240511809129828;0,0000815082282556424;0,000448544654438774;0,000153562653562654;0,000360412311684567;0,000226512226512227;0,000760007713511122;0,000571065989847716;0,000389226218278063
"OTU60";"d__Bacteria.p__Calditrichota.c__Calditrichia.o__Calditrichales.f__Calditrichaceae.g__Calditrichaceae.s__uncultured_bacterium";1;1;0;0;0;1;0;0,00505361765068409;0,00670932884568544;0,00425887900220549;0,00484771168872588;0,00330151673640167;0,00544810678289294;0,00546573280094259;0,0052235876687098;0,0043285155073773;0,00421617477960905;0,00706673375108631;0,00508725229222124;0,00478426974168448;0,00579050770344328;0,00663928331149747;0,00511259388550264;0,00506981179750096;0,0066190643600965;0,00501272376272376;0,00616819927711588;0,00576576576576577;0,00484363124879476;0,00573181049069374;0,00544916705589289
"OTU61";"d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Chloroplast.f__Chloroplast.g__Chloroplast.__";1;0;0;0;0;0;1;0,00773450018488845;0,00484931688846571;0,00684462696783025;0,00870674533567214;0,00523012552301255;0,0066058294742577;0,00608758264057079;0,00437815151423654;0,00297350195724179;0,00474319662706018;0,00674655811187852;0,00709849157054126;0,0183134134800743;0,0120980250232654;0,0147834708402677;0,0266212213876844;0,020613430925852;0,0150323073379481;0,0226724289224289;0,0171144360577072;0,0241029601029601;0,016935694272718;0,0127326565143824;0,016369742665866
"OTU62";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.__.__";0;0;0;0;0;0;1;0,0163318131394059;0,00746219082836961;0,0196973153852004;0,012693350342848;0,00777981171548117;0,00520975211114138;0,00972049486155659;0,00658232434554183;0,00368864799759109;0,00702695796601508;0,00567168275168092;0,0111012520950409;0,0439872419473555;0,033709026987902;0,0363124535250168;0,0259821471519966;0,0416507046386333;0,0154808519923869;0,0323249385749386;0,0263924787099299;0,0267387387387387;0,0114341458987942;0,013663282571912;0,0150908565200952
"OTU63";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Sedimenticolaceae.g__Candidatus_Thiodiazotropha.__";1;1;0;0;0;0;1;0,000616294835449279;0,0129093687030845;0,000608411286029356;0,000924892361664806;0,00084989539748954;0,000306456006537728;0,000556391961772599;0,000573688819106857;0,000338753387533875;0,000558962565478472;0,000434524081782006;0,000729567189194518;0,00157723178297291;0,00087891634784407;0,0013986756842888;0,0010857390240718;0,00141009234882261;0,000872843651880857;0,000943313443313443;0,00104004695657547;0,00101930501930502;0,000374332157401;0,000814297800338409;0,00063388269833856
"OTU64";"d__Eukaryota.__.__.__.__.__.__";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000192772773474466;0,000155102884913659;0,000300980843454552;0,000652817767638105;0,000187468924987978;0,0005091587969305;0,000778782028782029;0,000473684752499717;0,000586872586872587;0,000385675556110122;0,000867174280879865;0,00102310891661662
"OTU65";"d__Bacteria.p__Calditrichota.c__Calditrichia.o__Calditrichales.f__Calditrichaceae.g__Calditrichaceae.__";1;1;1;0;0;1;1;0,0037593984962406;0,0032107349261531;0,00224351661723325;0,00344442672619997;0,00346495815899582;0,00449468809588668;0,0033710807095634;0,00416679247561823;0,00297350195724179;0,00325795323878881;0,00548872524356218;0,00350980972098985;0,000823665486663629;0,00152517836831765;0,00127474239580751;0,0019378380049889;0,000676518294521832;0,00270339075513099;0,00130528255528256;0,00167849162298813;0,00153410553410553;0,00254092131084315;0,00217851099830795;0,00205733858232691
"OTU66";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__uncultured.s__uncultured_sediment";0;0;0;0;0;0;1;0,00166399605571305;0,000730718983193463;0,00155905392045022;0,00184978472332961;0,00120946652719665;0,000510760010896214;0,0021928389081626;0,000815242006099218;0,000639867509786209;0,000383288616328095;0,000526002835841376;0,00128167208912551;0,00422347621884967;0,00811705097714818;0,0049927410502461;0,00426049490458553;0,00270607317808733;0,00290947883960286;0,00238022113022113;0,00315103335358507;0,00302702702702703;0,0010662794786574;0,00162859560067682;0,00181268210226641
"OTU67";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Cocleimonas.__";1;1;0;0;0;0;1;0,00437569333168988;0,00150572396536835;0,00475321317210434;0,00169032052304258;0,00284388075313808;0,000817216017433942;0,0015709890685344;0,00371388025000755;0,0013550135501355;0,00075060687364252;0,000823308786534327;0,00203095731046042;0,00513476569345624;0,00274015096680798;0,00230161821465246;0,00281742404980656;0,00293429621720313;0,000884966480379202;0,0030054405054405;0,00171968160146636;0,00181209781209781;0,000714634118674637;0,000581641285956007;0,00074509018927515
"OTU68";"d__Archaea.p__Crenarchaeota.c__Bathyarchaeia.o__Bathyarchaeia.f__Bathyarchaeia.g__Bathyarchaeia.s__uncultured_archaeon";1;1;1;0;0;0;1;0,00382102797978553;0,000597860986249197;0,00311810784090045;0,00197735608355924;0,000817207112970711;0,00490329610460365;0,001800091641029;0,00329116217277092;0,0040650406504065;0,00359333077807589;0,00123496317980149;0,00325347530316474;0,000683467105954926;0,000672112501292524;0,000548847420417124;0,00224019570789497;0,00021192139346467;0,00144261659130308;0,00143690768690769;0,00119450937586885;0,000916344916344916;0,00137255124380367;0,00208333333333333;0,00282467026978937
"OTU69";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Sedimenticolaceae.__.__";1;1;0;0;0;1;0;0,0026500677924319;0,00166072496180333;0,00216746520647958;0,0017859990432148;0,00199398535564854;0,0028602560610188;0,002781959808863;0,0018720371991908;0,00101626016260163;0,00212405774881819;0,0022640991629694;0,00185349502119688;0,00189267813956749;0,00157687932995554;0,00194752310470592;0,00195158153693918;0,00180948266727526;0,00133351113481798;0,00172209547209547;0,00183295404228151;0,00227541827541828;0,002245992944406;0,00217851099830795;0,00250216854607326
"OTU70";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.__.__.__";1;1;1;1;0;1;1;0,00690250215703192;0,0131750846969731;0,00528557304738003;0,00774996013394993;0,0103948744769874;0,0117474802506129;0,00504025659488119;0,0122890183882364;0,00854411321890997;0,00926280822792896;0,00848465443900654;0,00705905550626048;0,000613367915600575;0,00087891634784407;0,000832123508374349;0,000749022491290037;0,000994400384718837;0,00129714264932294;0,000888469638469639;0,000844394558803843;0,000988416988416988;0,000941502092857062;0,00149111675126904;0,00120104090211517
"OTU71";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea.__";0;0;0;0;0;0;1;0,00126340441267102;0,000708575983702752;0,0017491824473344;0,00124382076223888;0,000719142259414226;0,000646962680468537;0,0010473260456896;0,000483106373984722;0,000715146040349292;0,000558962565478472;0,000708960343960115;0,00141969831410825;0,00474922014650731;0,00584220866508117;0,00455012216281293;0,00468654439504408;0,00361896533455052;0,00364897137800192;0,00431072306072306;0,00522082977211644;0,00473616473616474;0,00445795569268464;0,00248519458544839;0,00319165498988012
"OTU72";"d__Bacteria.p__Calditrichota.c__Calditrichia.o__Calditrichales.f__Calditrichaceae.g__Calorithrix.s__uncultured_bacterium";1;1;0;0;0;0;0;0,00126340441267102;0,00150572396536835;0,000988668339797703;0,00102057088183703;0,00130753138075314;0,00146417869790248;0,0013746154349676;0,00208339623780911;0,00105389942788317;0,000926280822792896;0,00205827196633582;0,00128167208912551;0,00157723178297291;0,00168028125323131;0,00237243723664176;0,00255629694275132;0,00152420386838051;0,00429148128841421;0,00146981396981397;0,00228604380554211;0,00240926640926641;0,00501378222943158;0,00399746192893401;0,00260225528791619
"OTU73";"d__Bacteria.p__Bacteroidota.c__Kryptonia.o__Kryptoniales.f__BSV26.g__BSV26.__";1;1;1;0;0;1;0;0,00104770122026377;0,00197072695467328;0,00133089968818922;0,000892999521607399;0,00104602510460251;0,00146417869790248;0,000752765595339399;0,00208339623780911;0,00169376693766938;0,000894340104765555;0,00141792068792023;0,00143941634624864;0,000210297571063054;0,000310205769827319;0,000318685598951878;0,000206152979254139;0,0000733574054300782;0,000436421825940428;0,000142593892593893;0,000236842376249858;0,000277992277992278;0,000351645359982758;0,000370135363790186;0,000366984720090745
"OTU74";"d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__uncultured.__";1;1;0;0;0;0;0;0,000616294835449279;0,000575717986758486;0,000494334169898852;0,00245574868442035;0,000326882845188285;0,000612912013075456;0,000720036656411599;0,000271747335366406;0,0013550135501355;0,000878369745751885;0,00084617847504917;0,000690131124913734;0,000385545546948933;0,0009564677903009;0,000371799865443858;0,000103076489627069;0,00103515449884666;0,000133351113481798;0,000252281502281502;0,000226544881630299;0,000226512226512227;0,0000340301961273637;0,00255922165820643;0,000311380974622451
